Campus ID,Campus Name,District,County,Grade Range,Charter?,Magnet?,Enrollment,% African American,% Asian,% Hispanic,% White,% Eco Dis,Mobility Rate,% Meets Grade Level - Reading,% Meets Grade Level - Math,Growth Score,Student Achievement Grade,Campus Performance Grade,Growth Grade,C@R Grade,State Rank
71909048,SPEC RAFAEL HERNANDO MIDDLE,SOCORRO ISD,EL PASO COUNTY,6-8,N,NO,967,3.8,0.9,89.0,4.9,70.1,14.3,44.0,53.7,52.1,B,A,B,B+,360
240903041,UNITED MIDDLE,UNITED ISD,WEBB COUNTY,6-8,N,NO,1126,0.4,1.3,97.2,1.1,50.6,6.7,48.3,53.7,54.2,B,A,B,B+,361
108807014,IDEA RIVERVIEW COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,CAMERON COUNTY,6-8,Y,NO,239,0.0,0.4,99.2,0.4,92.1,6.4,36.8,55.9,54.3,B,A,B,B+,362
101913043,CREEKWOOD MIDDLE,HUMBLE ISD,HARRIS COUNTY,6-8,N,NO,1110,3.0,3.5,22.5,67.1,11.4,6.8,60.2,59.8,52.6,A,B,B,B+,363
71909043,WILLIAM D SLIDER MIDDLE,SOCORRO ISD,EL PASO COUNTY,6-8,N,NO,671,0.6,0.4,95.1,3.6,69.2,10.4,43.3,54.8,51.4,B,A,C,B+,364
58909001,SANDS CISD,SANDS CISD,DAWSON COUNTY,EE-12,N,NO,235,0.4,0.9,40.0,57.0,51.5,15.4,55.9,45.9,53.4,B,A,B,B+,365
91917041,GUNTER MIDDLE,GUNTER ISD,GRAYSON COUNTY,5-8,N,NO,233,0.0,0.9,21.5,74.2,24.0,8.4,60.4,52.6,51.8,B,B,C,B+,366
69902001,NUECES CANYON JH/HS,NUECES CANYON CISD,EDWARDS COUNTY,7-12,N,NO,115,2.6,0.0,42.6,51.3,54.8,17.3,58.6,41.4,54.3,B,A,B,B+,367
205902041,GREGORY-PORTLAND J H,GREGORY-PORTLAND ISD,SAN PATRICIO COUNTY,6-8,N,NO,1020,1.6,1.6,54.4,39.7,39.7,14.6,49.1,56.1,53.4,B,B,B,B+,368
15828005,HARMONY SCIENCE ACADEMY - BROWNSVILLE,HARMONY SCIENCE ACAD (SAN ANTONIO),CAMERON COUNTY,EE-12,Y,NO,519,0.2,0.8,97.3,1.3,86.3,9.9,43.3,51.6,51.2,B,A,C,B+,369
170902049,YORK J H,CONROE ISD,MONTGOMERY COUNTY,7-8,N,NO,1223,10.3,4.3,25.7,55.1,16.4,10.1,58.6,60.9,48.2,B,B,D,B+,370
157901041,MASON J H,MASON ISD,MASON COUNTY,5-8,N,NO,207,0.5,1.4,38.2,58.9,52.2,7.4,50.0,52.6,51.5,B,A,C,B+,371
101912043,BURBANK MIDDLE,HOUSTON ISD,HARRIS COUNTY,6-8,N,YES,1457,4.7,0.1,94.0,0.8,92.8,9.4,39.3,52.9,54.1,B,A,B,B+,372
108807025,IDEA JUDSON COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,BEXAR COUNTY,6-7,Y,NO,99,13.1,0.0,72.7,14.1,75.8,0.0,44.7,41.7,65.9,C,B,A,B+,373
170903042,MONTGOMERY J H,MONTGOMERY ISD,MONTGOMERY COUNTY,6-8,N,NO,1352,3.8,1.3,14.6,77.1,25.5,9.0,52.5,61.4,49.1,B,B,D,B+,374
101859101,STEP CHARTER EL,STEP CHARTER SCHOOL,HARRIS COUNTY,EE-8,Y,NO,360,22.2,16.9,58.1,1.9,86.1,3.2,48.6,43.9,54.2,B,A,B,B+,375
133903041,PETERSON MIDDLE,KERRVILLE ISD,KERR COUNTY,7-8,N,NO,723,1.4,2.2,46.6,47.3,52.1,11.1,52.4,51.4,49.0,B,A,D,B+,376
130901041,BOERNE MIDDLE NORTH,BOERNE ISD,KENDALL COUNTY,6-8,N,NO,788,0.6,1.0,32.2,63.2,25.8,7.8,59.5,50.6,54.1,B,B,B,B+,377
36901041,ANAHUAC MIDDLE,ANAHUAC ISD,CHAMBERS COUNTY,6-8,N,NO,297,13.5,3.0,32.0,47.8,53.9,10.2,43.3,55.4,55.5,B,B,A,B+,378
15915058,BRISCOE MIDDLE,NORTHSIDE ISD,BEXAR COUNTY,6-8,N,NO,1095,10.2,2.8,53.1,28.3,19.9,11.8,57.9,56.9,51.3,B,B,C,B+,379
7902041,JOURDANTON J H,JOURDANTON ISD,ATASCOSA COUNTY,6-8,N,NO,324,1.9,0.0,56.2,41.4,54.0,11.0,45.8,54.8,52.4,B,A,B,B+,380
161807013,HARMONY SCIENCE ACADEMY - CARROLLTON,HARMONY SCIENCE ACAD (WACO),DENTON COUNTY,6-12,Y,NO,556,17.4,18.2,44.8,16.4,47.7,14.7,49.0,50.5,56.7,B,B,A,B+,381
111903041,TOLAR J H,TOLAR ISD,HOOD COUNTY,6-8,N,NO,182,0.5,0.0,7.1,90.7,28.6,4.6,49.7,58.3,54.3,B,B,B,B+,382
108906048,MICHAEL E FOSSUM MIDDLE,MCALLEN ISD,HIDALGO COUNTY,6-8,N,NO,787,0.5,1.1,95.0,3.0,54.4,8.2,50.7,49.3,52.6,B,B,B,B+,383
94904041,MARION MIDDLE,MARION ISD,GUADALUPE COUNTY,6-8,N,NO,313,0.3,0.6,42.8,53.4,44.7,10.1,48.9,55.7,49.9,B,A,D,B+,384
43911041,CLARK J H,PRINCETON ISD,COLLIN COUNTY,7-8,N,NO,629,7.9,0.6,47.4,41.0,56.6,9.7,44.2,56.9,50.0,B,A,D,B+,385
152906042,LUBBOCK-COOPER BUSH MIDDLE,LUBBOCK-COOPER ISD,LUBBOCK COUNTY,6-8,N,NO,845,3.8,1.9,31.7,60.7,27.2,10.8,54.6,55.3,52.2,B,B,B,B+,386
39902041,HENRIETTA MIDDLE,HENRIETTA ISD,CLAY COUNTY,6-8,N,NO,216,0.5,0.9,6.5,88.4,41.2,11.8,46.8,56.2,54.0,B,B,B,B+,387
161807011,HARMONY SCHOOL OF INNOVATION - FORT WORTH,HARMONY SCIENCE ACAD (WACO),TARRANT COUNTY,5-12,Y,NO,878,21.4,12.8,35.2,26.4,43.2,8.4,48.2,54.6,52.9,B,B,B,B+,388
32902041,PITTSBURG J H,PITTSBURG ISD,CAMP COUNTY,7-8,N,NO,371,17.8,0.8,38.5,40.2,77.6,7.8,47.8,48.4,48.9,B,A,D,B+,389
108808105,VANGUARD BEETHOVEN,VANGUARD ACADEMY,HIDALGO COUNTY,PK-12,Y,NO,460,0.7,0.9,95.0,3.0,78.0,0.0,52.0,46.2,45.5,B,A,F,B+,390
14906052,AUDIE MURPHY MIDDLE,KILLEEN ISD,CORYELL COUNTY,6-8,N,NO,830,25.5,1.9,26.4,37.1,51.1,27.8,44.4,55.0,54.3,B,B,B,B+,391
108807006,IDEA COLLEGE PREPARATORY SAN JUAN,IDEA PUBLIC SCHOOLS,HIDALGO COUNTY,6-12,Y,NA,762,0.3,0.5,97.9,0.9,93.3,6.5,42.5,47.6,54.9,B,A,B,B+,392
220902042,NORTH RICHLAND MIDDLE,BIRDVILLE ISD,TARRANT COUNTY,6-8,N,NO,852,11.4,4.9,42.3,36.7,60.7,16.4,47.2,51.3,51.3,B,A,C,B+,393
184904041,MILLSAP MIDDLE,MILLSAP ISD,PARKER COUNTY,6-8,N,NO,202,0.0,0.0,11.4,88.1,46.0,9.2,39.0,63.7,51.3,B,B,C,B+,394
14906051,UNION GROVE MIDDLE,KILLEEN ISD,BELL COUNTY,6-8,N,NO,913,25.0,4.3,26.1,34.9,23.9,14.9,52.3,58.2,53.0,B,B,B,B+,395
15835003,GREAT HEARTS NORTHERN OAKS,GREAT HEARTS TEXAS,BEXAR COUNTY,KG-9,Y,NO,793,3.2,6.8,33.4,52.3,9.5,13.6,63.6,54.2,54.2,B,B,B,B+,396
71909122,BILL SYBERT SCHOOL,SOCORRO ISD,EL PASO COUNTY,KG-8,N,NO,1093,1.9,0.5,92.8,4.0,76.7,11.1,43.9,49.8,52.5,B,A,B,B+,397
126905041,R C LOFLIN MIDDLE,JOSHUA ISD,JOHNSON COUNTY,6-8,N,NO,786,0.8,0.5,23.4,72.3,49.2,11.8,50.6,52.3,49.6,B,A,D,B+,398
246909042,NOEL GRISHAM MIDDLE,ROUND ROCK ISD,WILLIAMSON COUNTY,6-8,N,NO,704,6.0,20.5,25.9,43.2,26.3,11.8,60.5,51.5,48.9,B,B,D,B+,399
38901041,CHILDRESS J H,CHILDRESS ISD,CHILDRESS COUNTY,6-8,N,NO,242,2.5,1.2,38.8,54.1,45.5,8.0,45.8,54.6,54.9,B,B,B,B+,400
220908046,LINDA JOBE MIDDLE,MANSFIELD ISD,TARRANT COUNTY,7-8,N,NO,878,14.0,1.6,29.0,50.3,40.5,10.7,52.3,51.7,51.9,B,B,C,B+,401
71909123,PASO DEL NORTE SCHOOL,SOCORRO ISD,EL PASO COUNTY,KG-8,N,NO,1137,3.7,1.1,88.4,4.6,67.3,13.8,45.9,51.2,50.2,B,A,C,B+,402
107904041,CROSS ROADS J H,CROSS ROADS ISD,HENDERSON COUNTY,6-8,N,NO,121,0.8,0.0,5.8,91.7,66.9,20.9,40.5,55.2,52.4,B,A,B,B+,403
221801011,AMARILLO COLLEGIATE ACADEMY,TEXAS COLLEGE PREPARATORY ACADEMIES,RANDALL COUNTY,PK-12,Y,NO,409,2.4,2.9,16.9,74.8,26.4,15.5,57.3,52.8,51.6,B,B,C,B+,404
137902041,RICARDO MIDDLE,RICARDO ISD,KLEBERG COUNTY,5-8,N,NO,272,1.5,0.7,78.7,18.4,45.2,14.8,52.1,50.0,52.4,B,B,B,B+,405
15822008,JUBILEE HARLINGEN,JUBILEE ACADEMIES,CAMERON COUNTY,PK-12,Y,NO,241,0.0,0.0,93.4,5.4,65.6,15.4,51.0,45.9,51.0,B,A,C,B+,406
21901041,COLLEGE STATION MIDDLE,COLLEGE STATION ISD,BRAZOS COUNTY,7-8,N,NO,990,10.5,8.5,16.6,60.6,23.4,6.4,59.0,54.1,48.9,B,B,D,B+,407
161903041,MIDWAY MIDDLE,MIDWAY ISD,MCLENNAN COUNTY,7-8,N,NO,1193,10.4,5.4,25.2,56.6,28.7,7.2,61.7,48.0,50.2,B,B,C,B+,408
18907001,KOPPERL SCHOOL,KOPPERL ISD,BOSQUE COUNTY,EE-12,N,NA,219,0.0,0.0,13.7,86.3,72.6,21.9,38.0,55.4,53.3,B,A,B,B+,409
61914042,PRESTWICK K-8 STEM ACADEMY,LITTLE ELM ISD,DENTON COUNTY,KG-8,N,NO,755,11.4,8.9,20.5,52.6,15.0,6.0,64.7,51.8,50.7,B,B,C,B+,410
91907101,TIOGA SCHOOL,TIOGA ISD,GRAYSON COUNTY,EE-12,N,NO,528,0.2,0.6,21.6,75.2,38.1,14.1,50.0,55.9,50.1,B,B,C,B+,411
13905041,SKIDMORE-TYNAN J H,SKIDMORE-TYNAN ISD,BEE COUNTY,6-8,N,NO,201,1.0,1.5,70.6,25.4,62.7,10.2,45.0,50.0,55.0,B,B,A,B+,412
101921042,TOMBALL J H,TOMBALL ISD,HARRIS COUNTY,7-8,N,NO,767,4.3,0.9,29.7,61.9,35.9,9.5,52.5,56.0,47.2,B,B,F,B+,413
108808101,VANGUARD REMBRANDT,VANGUARD ACADEMY,HIDALGO COUNTY,PK-12,Y,NO,1386,0.1,0.4,97.5,1.8,82.5,4.4,48.2,43.8,53.0,B,A,B,B+,414
227901045,LAMAR M S,AUSTIN ISD,TRAVIS COUNTY,6-8,N,NO,1015,4.8,1.3,34.6,55.8,24.8,7.5,63.6,48.2,49.4,B,B,D,B+,415
20901045,NOLAN RYAN J H,ALVIN ISD,BRAZORIA COUNTY,6-8,N,NO,1061,38.0,30.3,13.1,16.1,20.5,9.5,59.8,54.8,48.5,B,B,D,B+,416
108807001,IDEA COLLEGE PREP,IDEA PUBLIC SCHOOLS,HIDALGO COUNTY,6-12,Y,NA,788,0.1,0.1,95.4,3.7,91.1,5.6,46.4,45.2,51.7,B,A,C,B+,417
74904001,DODD CITY SCHOOL,DODD CITY ISD,FANNIN COUNTY,EE-12,N,NO,383,0.3,0.5,7.6,89.0,41.8,8.4,49.7,53.1,52.3,B,B,B,B+,418
194903102,RIVERCREST J H,RIVERCREST ISD,RED RIVER COUNTY,6-8,N,NO,149,6.0,0.7,11.4,77.2,59.1,12.8,44.1,55.2,49.6,B,A,D,B+,419
117904041,WEST TEXAS MIDDLE,PLEMONS-STINNETT-PHILLIPS CISD,HUTCHINSON COUNTY,6-8,N,NO,149,0.7,0.0,27.5,68.5,31.5,7.5,47.3,58.2,53.9,B,B,B,B+,420
101847101,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,HARRIS COUNTY,KG-8,Y,NO,482,97.1,0.0,2.3,0.0,74.7,5.5,51.2,46.3,45.9,B,A,F,B+,421
33901001,GROOM SCHOOL,GROOM ISD,CARSON COUNTY,EE-12,N,NO,148,2.0,0.0,13.5,84.5,29.7,13.6,50.0,53.0,58.7,B,B,A,B+,422
252903041,OLNEY J H,OLNEY ISD,YOUNG COUNTY,6-8,N,NO,152,2.6,0.0,44.1,52.0,67.8,10.9,43.7,53.0,49.3,B,A,D,B,423
80901041,MT VERNON MIDDLE,MOUNT VERNON ISD,FRANKLIN COUNTY,5-8,N,NO,238,3.8,0.8,23.1,68.5,56.3,13.7,56.1,45.2,47.5,B,A,F,B,424
170801003,TEXAS SERENITY ACADEMY,TEXAS SERENITY ACADEMY,HARRIS COUNTY,KG-12,Y,NO,420,36.4,0.0,62.1,0.0,89.8,14.5,38.7,50.7,54.5,C,A,B,B,425
98904041,SPEARMAN J H,SPEARMAN ISD,HANSFORD COUNTY,6-8,N,NO,182,0.0,0.5,74.7,24.7,59.9,3.6,39.4,52.4,59.9,B,B,A,B,426
15828001,HARMONY SCIENCE ACAD (SAN ANTONIO),HARMONY SCIENCE ACAD (SAN ANTONIO),BEXAR COUNTY,6-12,Y,NO,732,7.5,2.7,76.4,11.5,65.3,18.6,43.8,50.6,53.6,B,B,B,B,427
108807035,IDEA ALLAN COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,TRAVIS COUNTY,6-11,Y,NO,583,2.7,0.2,95.5,1.2,94.5,9.1,39.0,48.3,56.8,C,B,A,B,428
101858006,HARMONY SCHOOL OF TECHNOLOGY-HOUSTON,HARMONY SCHOOL OF EXCELLENCE,HARRIS COUNTY,EE-8,Y,NO,660,24.1,19.2,47.1,5.3,56.2,5.9,49.0,49.0,52.0,B,B,B,B,429
161924101,HALLSBURG SCHOOL,HALLSBURG ISD,MCLENNAN COUNTY,EE-12,N,NO,179,2.2,0.0,16.2,79.9,55.3,13.5,51.1,47.8,51.1,B,B,C,B,430
188903041,HIGHLAND PARK MIDDLE,HIGHLAND PARK ISD,POTTER COUNTY,6-8,N,NO,213,0.9,10.3,34.7,48.8,64.8,16.0,43.0,53.4,50.4,B,A,C,B,431
212804102,UT TYLER INNOVATION ACADEMY - LONGVIEW,UT TYLER INNOVATION ACADEMY,GREGG COUNTY,2-11,Y,NO,176,5.1,2.3,10.2,77.3,18.2,27.2,59.4,51.2,55.2,B,B,A,B,432
79901043,BRISCOE J H,LAMAR CISD,FORT BEND COUNTY,7-8,N,NO,877,19.6,9.2,34.7,33.1,29.6,9.2,58.2,53.4,45.0,B,B,F,B,433
57916050,APOLLO J H,RICHARDSON ISD,DALLAS COUNTY,7-8,N,NO,665,23.2,10.2,36.8,26.2,52.3,13.0,50.5,52.8,45.5,B,A,F,B,434
121905041,KIRBYVILLE J H,KIRBYVILLE CISD,JASPER COUNTY,6-8,N,NO,353,8.2,0.3,6.5,81.9,58.9,15.6,38.1,55.7,56.6,B,B,A,B,435
15915053,RAWLINSON MIDDLE,NORTHSIDE ISD,BEXAR COUNTY,6-8,N,NO,1203,5.2,5.4,54.5,31.8,30.3,16.3,55.6,51.6,50.7,B,B,C,B,436
108807015,IDEA NORTH MISSION COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,HIDALGO COUNTY,6-8,Y,NO,255,0.4,1.2,96.9,1.6,85.1,12.8,40.5,47.9,55.8,C,B,A,B,437
116901041,CADDO MILLS MIDDLE,CADDO MILLS ISD,HUNT COUNTY,6-8,N,NO,396,2.3,0.5,16.9,78.0,34.6,9.5,55.0,50.7,50.3,B,B,C,B,438
57916045,RICHARDSON NORTH J H,RICHARDSON ISD,DALLAS COUNTY,7-8,N,NO,622,10.1,1.8,45.0,41.0,42.9,12.8,57.3,48.6,45.3,B,A,F,B,439
227901047,O HENRY MIDDLE,AUSTIN ISD,TRAVIS COUNTY,6-8,N,NO,867,3.7,2.1,40.1,50.4,26.5,6.2,59.9,51.3,47.2,B,B,F,B,440
221801014,COPPELL CLASSICAL ACADEMY,TEXAS COLLEGE PREPARATORY ACADEMIES,DALLAS COUNTY,PK-12,Y,NO,300,16.3,39.0,15.0,22.7,19.0,18.1,58.9,54.5,49.7,B,B,D,B,441
169908101,MONTAGUE EL,MONTAGUE ISD,MONTAGUE COUNTY,EE-8,N,NO,146,0.0,0.0,8.9,87.7,47.9,12.4,49.4,48.2,55.2,B,B,A,B,442
159901041,EAGLE PASS J H,EAGLE PASS ISD,MAVERICK COUNTY,7-8,N,NO,1091,0.0,0.3,97.4,2.0,70.2,9.3,44.6,51.8,47.4,B,A,F,B,443
220901051,BOLES J H,ARLINGTON ISD,TARRANT COUNTY,7-8,N,NO,665,12.9,4.2,23.0,56.1,34.0,10.1,57.5,47.9,50.9,B,B,C,B,444
57916044,RICHARDSON WEST J H,RICHARDSON ISD,DALLAS COUNTY,7-8,N,NO,721,13.2,4.7,51.2,28.2,53.4,7.3,55.4,47.9,44.1,B,A,F,B,445
94902042,DOBIE J H,SCHERTZ-CIBOLO-U CITY ISD,GUADALUPE COUNTY,7-8,N,NO,1184,14.5,2.5,39.2,37.8,22.5,9.3,53.4,58.3,49.2,B,B,D,B,446
116902041,CELESTE J H,CELESTE ISD,HUNT COUNTY,6-8,N,NO,115,1.7,0.0,17.4,79.1,53.9,13.1,46.9,50.4,52.7,B,B,B,B,447
227904046,KELLY LANE MIDDLE,PFLUGERVILLE ISD,TRAVIS COUNTY,6-8,N,NO,1205,15.9,4.1,36.8,35.9,24.3,8.3,56.4,54.2,49.0,B,B,D,B,448
101915048,KRIMMEL INTERMED,KLEIN ISD,HARRIS COUNTY,6-8,N,NO,1336,12.1,8.8,31.5,42.7,28.8,7.9,56.8,49.7,52.0,B,B,C,B,449
227901052,MURCHISON MIDDLE,AUSTIN ISD,TRAVIS COUNTY,6-8,N,NO,1328,5.2,9.0,30.0,49.6,22.3,8.7,63.7,47.6,49.4,B,B,D,B,450
101912049,HAMILTON MIDDLE,HOUSTON ISD,HARRIS COUNTY,6-8,N,YES,1299,9.7,0.9,85.5,3.3,85.2,6.5,47.8,45.0,48.2,B,A,D,B,451
101912080,RICE SCH /LA ESCUELA RICE,HOUSTON ISD,HARRIS COUNTY,KG-8,N,YES,1145,43.5,3.9,48.0,3.1,68.5,1.9,47.9,48.3,47.3,B,A,F,B,452
197902001,MIAMI SCHOOL,MIAMI ISD,ROBERTS COUNTY,EE-12,N,NO,195,1.0,0.0,9.2,89.2,24.1,8.5,55.9,53.9,49.7,B,B,D,B,453
116915041,BLAND MIDDLE,BLAND ISD,HUNT COUNTY,6-8,N,NO,150,1.3,0.0,38.7,55.3,56.7,16.6,49.3,50.7,46.6,B,A,F,B,454
220905084,WORLD LANGUAGES INSTITUTE,FORT WORTH ISD,TARRANT COUNTY,6-12,N,NO,298,6.4,0.0,85.2,7.0,80.9,4.4,52.4,34.5,57.6,C,B,A,B,455
217901001,ASPERMONT H S,ASPERMONT ISD,STONEWALL COUNTY,6-12,N,NO,125,4.0,0.8,36.0,59.2,48.8,7.5,49.1,50.9,50.0,B,B,D,B,456
57905049,W E GREINER EXPLORATORY ARTS ACADEMY,DALLAS ISD,DALLAS COUNTY,6-8,N,YES,1631,8.9,0.4,88.2,2.1,84.2,6.2,39.7,47.8,55.9,C,B,A,B,457
71806002,HARMONY SCHOOL OF INNOVATION - EL PASO,HARMONY SCIENCE ACAD (EL PASO),EL PASO COUNTY,KG-12,Y,NO,1037,5.5,0.4,82.8,8.8,68.9,12.4,43.1,49.2,52.7,B,B,B,B,458
220907046,TIMBERVIEW MIDDLE,KELLER ISD,TARRANT COUNTY,5-8,N,NO,1225,10.9,9.6,16.2,58.4,15.6,6.7,57.3,55.2,52.4,B,B,B,B,459
43905041,STALEY MIDDLE,FRISCO ISD,COLLIN COUNTY,6-8,N,NO,673,14.6,4.3,35.8,40.4,37.0,10.8,51.4,50.5,52.8,B,B,B,B,460
15831001,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY,BEXAR COUNTY,KG-8,Y,NO,483,8.3,11.6,62.9,14.3,55.3,17.1,46.2,51.4,50.6,B,B,C,B,461
242906001,FORT ELLIOTT SCHOOL,FORT ELLIOTT CISD,WHEELER COUNTY,PK-12,N,NO,161,0.0,0.0,8.7,85.7,18.6,8.8,63.3,46.7,53.5,B,B,B,B,462
92907042,SPRING HILL J H,SPRING HILL ISD,GREGG COUNTY,6-8,N,NO,418,9.6,0.5,13.6,71.8,35.6,11.5,51.8,50.1,53.6,B,B,B,B,463
101806101,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,RAUL YZAGUIRRE SCHOOL FOR SUCCESS,CAMERON COUNTY,KG-8,Y,NO,374,0.0,0.0,100.0,0.0,99.5,12.5,35.7,51.7,53.7,C,B,B,B,464
221801023,CARROLLTON CLASSICAL ACADEMY,TEXAS COLLEGE PREPARATORY ACADEMIES,DALLAS COUNTY,PK-12,Y,NO,312,16.0,12.5,23.4,41.0,32.1,4.8,57.8,48.4,49.2,B,B,D,B,465
158905041,PALACIOS J H,PALACIOS ISD,MATAGORDA COUNTY,7-8,N,NO,200,3.0,10.0,64.0,21.0,62.0,6.4,46.7,52.3,45.5,B,A,F,B,466
101913042,KINGWOOD MIDDLE,HUMBLE ISD,HARRIS COUNTY,6-8,N,NO,994,5.5,3.8,30.1,57.2,26.6,9.3,55.9,49.2,54.6,B,B,B,B,467
61907041,AUBREY MIDDLE,AUBREY ISD,DENTON COUNTY,5-8,N,NO,732,8.2,0.4,15.8,73.0,24.2,9.8,53.0,56.7,49.5,B,B,D,B,468
15907177,YOUNG MEN'S LEADERSHIP ACADEMY,SAN ANTONIO ISD,BEXAR COUNTY,4-8,N,NO,196,15.8,0.5,81.1,2.6,69.9,14.4,42.5,51.4,49.5,B,A,D,B,469
250907041,MEMORIAL MIDDLE,WINNSBORO ISD,WOOD COUNTY,5-8,N,NO,458,1.7,0.7,14.2,79.7,50.0,11.8,47.1,52.4,49.9,B,B,D,B,470
61908105,SANGER SIXTH GRADE CAMPUS,SANGER ISD,DENTON COUNTY,6-6,N,NO,206,3.4,1.0,21.8,71.8,41.7,10.4,46.4,50.7,57.1,B,B,A,B,471
15901041,ALAMO HEIGHTS J H,ALAMO HEIGHTS ISD,BEXAR COUNTY,6-8,N,NO,1143,2.0,2.4,41.2,53.5,20.3,5.9,57.2,52.9,51.7,B,B,C,B,472
101846005,HARMONY SCHOOL OF SCIENCE-HOUSTON,HARMONY SCIENCE ACADEMY,HARRIS COUNTY,KG-8,Y,NO,353,40.2,2.8,52.4,2.8,87.3,10.5,36.8,52.2,52.3,C,A,B,B,473
249904041,CHICO MIDDLE,CHICO ISD,WISE COUNTY,6-8,N,NO,122,0.0,0.0,31.1,66.4,65.6,20.9,46.8,46.5,52.1,B,B,B,B,474
178903041,CALALLEN MIDDLE,CALALLEN ISD,NUECES COUNTY,6-8,N,NO,934,1.5,1.2,58.0,38.0,46.9,12.1,48.1,52.5,49.0,B,B,D,B,475
61912041,LAKE DALLAS MIDDLE,LAKE DALLAS ISD,DENTON COUNTY,6-8,N,NO,902,7.8,2.5,27.5,55.7,41.2,11.0,44.7,56.3,51.1,B,B,C,B,476
199901044,HERMAN E UTLEY MIDDLE,ROCKWALL ISD,ROCKWALL COUNTY,7-8,N,NO,787,10.5,2.2,22.2,61.2,25.7,11.1,55.0,54.7,47.8,B,B,F,B,477
220908045,JAMES COBLE MIDDLE,MANSFIELD ISD,TARRANT COUNTY,7-8,N,NO,900,42.9,12.3,25.3,15.1,50.9,9.6,51.9,46.1,50.9,B,B,C,B,478
108807005,IDEA COLLEGE PREPARATORY SAN BENITO,IDEA PUBLIC SCHOOLS,CAMERON COUNTY,6-12,Y,NA,767,0.3,1.4,92.8,5.2,84.1,9.7,44.7,44.5,52.1,C,B,B,B,479
220801001,TREETOPS SCHOOL INTERNATIONAL,TREETOPS SCHOOL INTERNATIONAL,TARRANT COUNTY,PK-12,Y,NO,415,14.0,4.6,18.3,53.7,16.4,5.8,56.6,54.6,52.5,B,B,B,B,480
61804002,LEADERSHIP PREP SCHOOL SECONDARY,LEADERSHIP PREP SCHOOL,DENTON COUNTY,5-12,Y,NO,376,7.2,29.3,17.8,40.7,4.8,0.0,62.1,58.4,49.3,A,B,D,B,481
220918043,CREEKVIEW MIDDLE,EAGLE MT-SAGINAW ISD,TARRANT COUNTY,6-8,N,NO,880,10.3,6.0,37.3,42.4,42.8,9.9,52.1,48.0,51.3,B,B,C,B,482
103902001,HARTLEY SCHOOL,HARTLEY ISD,HARTLEY COUNTY,PK-12,N,NO,232,0.0,0.0,57.8,41.8,61.6,17.8,36.8,56.1,53.4,B,B,B,B,483
101912064,PERSHING MIDDLE,HOUSTON ISD,HARRIS COUNTY,6-8,N,YES,1638,33.9,7.3,34.7,21.2,43.8,11.9,49.0,51.5,50.0,B,B,D,B,484
57848002,INTERNATIONAL LEADERSHIP OF TEXAS - GARLAND MIDDLE,INTERNATIONAL LEADERSHIP OF TEXAS (ILT),DALLAS COUNTY,6-8,Y,NO,465,16.1,9.5,60.2,12.7,49.2,15.1,43.4,53.1,53.6,B,B,B,B,485
57916048,WESTWOOD MATH SCIENCE LEADERSHIP MAGNET,RICHARDSON ISD,DALLAS COUNTY,7-8,N,YES,676,18.9,9.2,39.6,28.6,50.3,9.4,55.5,47.0,44.1,B,A,F,B,486
127903001,HAMLIN H S,HAMLIN ISD,JONES COUNTY,7-12,N,NO,171,5.3,0.0,39.8,50.9,69.0,17.5,45.1,49.0,48.4,B,A,D,B,487
97902041,HAMILTON J H,HAMILTON ISD,HAMILTON COUNTY,6-8,N,NO,181,0.0,1.1,15.5,81.8,48.1,13.4,54.1,41.6,55.0,B,B,A,B,488
72903041,HENDERSON J H,STEPHENVILLE ISD,ERATH COUNTY,7-8,N,NO,544,1.5,1.7,31.1,63.8,42.5,10.8,53.7,45.0,53.2,B,B,B,B,489
108807022,IDEA MONTERREY PARK COLLEGE PREPARATORY,IDEA PUBLIC SCHOOLS,BEXAR COUNTY,6-9,Y,NO,352,2.8,0.9,94.6,1.7,89.2,12.5,43.4,45.3,51.3,C,A,C,B,490
70908042,FRANK SEALE MIDDLE,MIDLOTHIAN ISD,ELLIS COUNTY,6-8,N,NO,1004,5.8,1.0,21.6,67.7,21.9,7.4,51.8,55.7,52.9,B,B,B,B,491
19912041,PLEASANT GROVE MIDDLE,PLEASANT GROVE ISD,BOWIE COUNTY,6-8,N,NO,481,14.1,2.5,7.7,72.1,24.9,8.7,55.1,52.3,50.7,B,B,C,B,492
220918042,HIGHLAND MIDDLE,EAGLE MT-SAGINAW ISD,TARRANT COUNTY,6-8,N,NO,871,11.4,5.2,43.9,36.6,50.3,10.4,51.9,42.9,55.1,B,B,A,B,493
1904041,FRANKSTON MIDDLE,FRANKSTON ISD,ANDERSON COUNTY,6-8,N,NO,198,9.6,0.5,8.1,78.3,50.5,17.0,49.7,49.7,48.0,B,B,F,B,494
