,Name,Zip code,latitude,longitude
385,Soma Lounge,78701,30.267708,-97.74627
386,L'Oca d'Oro,78723,30.297251,-97.704674
387,The Iron Bear,78701,30.270101419529,-97.7432864219643
388,Dolce Vita,78751,30.30489,-97.72621
389,Texas Bar & Grill,78728,30.45037,-97.694688
390,Balkan Cafe & Grill,78753,30.3876,-97.68399
391,Punch Bowl Social Austin,78758,30.400207432783,-97.725505609787
392,The Grove Wine Bar & Kitchen,78701,30.27102,-97.750691
393,National Karaoke League - Austin Division,78704,30.266515,-97.745681
394,Josey's Bar and Grill,78734,30.37435,-97.98705
395,House Wine,78704,30.26194,-97.75894
396,Ah Sing Den,78702,30.26485,-97.7313
397,The Park on South Lamar,78704,30.2363116,-97.7934158
398,Barley Bean,78704,30.23962,-97.78914
399,Gino's Vino Osteria,78723,30.307265,-97.706995
400,The Chugging Monkey,78701,30.26722,-97.74078
401,Second Bar + Kitchen,78758,30.4023750200579,-97.721345834434
402,Deckhand Oyster Bar - South,78704,30.2350720320656,-97.7933467962823
403,Hudson's Hill Country,78734,30.396299,-97.93184
404,Sway,78704,30.250142,-97.754556
405,Uchi,78704,30.25754,-97.75981
406,Stonehouse Coffee & Bar,78704,30.2552525364648,-97.7617144054383
407,Eden East,78702,30.2578792675725,-97.7002314099258
408,Little Woodrow's West 6th St.,78701,30.26978,-97.7480999
409,Fukumoto Sushi & Yakitori,78702,30.2647051303186,-97.731695353373
410,Coffee Shark,78730,30.371913,-97.802155
411,Swan Dive,78701,30.267126,-97.7365839
412,Friends Bar,78701,30.26777,-97.7407999
413,Le Politique,78701,30.26534,-97.74905
414,Let Them Talk Bar,78717,30.47998,-97.80108
415,Hillside Farmacy,78702,30.2680931091309,-97.7269134521484
416,Cafe Blue - Downtown,78701,30.26365,-97.74084
417,Stardust Club,78748,30.14572,-97.83355
418,Come and Take It Live,78741,30.24022,-97.72808
419,Pluckers,78705,30.2862846755023,-97.7449311760574
420,Highland,78701,30.2670059204102,-97.7449569702148
421,The Lobby Lounge,78701,30.26232,-97.74232
422,Living Room Lounge - W Hotel Austin,78701,30.26535,-97.74671
423,The Rooftop Bar,78705,30.29283,-97.7417399
424,Waterloo Ice House N Capital of TX Highway,78731,30.3608333,-97.7893752
425,Bikinis Sports Bar & Grill,78701,30.26778,-97.74073
426,Italic,78701,30.2682,-97.74402
427,Ethics Music Lounge,78701,30.2670490323692,-97.7435471490026
428,Shooters Billiards & Sports Bar,78726,30.4538250316612,-97.829001108004
429,Shenanigans Night Club,78729,30.44644,-97.77896
430,Zax Restaurant & Bar,78704,30.2589030496681,-97.7483948687172
431,77 Degrees Rooftop,78758,30.401316057136,-97.7232357692984
432,Clearport,78701,30.2667080057076,-97.7375103914017
433,Doc B's Fresh Kitchen,78758,30.402758,-97.719745
434,The Water Tank,78729,30.434814453125,-97.7667236328125
435,Coyote Ugly,78701,30.2664833068848,-97.7381896972656
436,El Mercado,78701,30.27973,-97.74147
437,Raggedy Anne's,78728,30.4359607696533,-97.6840057373047
438,Cuvée Coffee Bar,78702,30.261483,-97.720973
439,Eurasia Sushi Bar & Seafood,78735,30.23473,-97.87769
440,June's,78704,30.2463083255216,-97.7511458576444
441,The North Door,78702,30.2645699,-97.7339388
442,Dakota Lounge,78701,30.26859,-97.74566
443,Anderson Mill Pub,78750,30.4465141296387,-97.8056259155273
444,III Forks,78701,30.26435,-97.74676
445,The League Kitchen & Tavern,78717,30.4977090461029,-97.7737116701834
446,Margaritaville,,30.282148,-97.74497
447,Cheers Shot Bar,78701,30.2672,-97.73854
448,Threadgill's,78704,30.2583831730437,-97.7485205293009
449,Paris Hookah Lounge,78758,30.3794915,-97.7126344
450,Parish,78701,30.267593,-97.740823
451,Concrete Cowboy,78701,30.270074128333,-97.750461339859
452,Flamingo Cantina,78701,30.26639,-97.73777
453,Aussie's Grill & Beach Bar,78704,30.25898,-97.74808
454,Vulcan Gas Company,78701,30.267162322998,-97.7384643554688
455,Darwin's Pub,78701,30.2671718597412,-97.7406845092773
456,Glass Half Full,78717,30.47594,-97.80257
457,Midtown Live Sports Cafe,78752,30.3292980194092,-97.6904373168945
458,Rewind,78741,30.4758816,-97.6731567
459,Mi Madre's,78722,30.28412,-97.7189099
460,The Compound,78702,30.2622196823359,-97.7301733195782
461,Bolivar Cigar Lounge,78701,30.26249,-97.74177
462,Copper Top Tavern,78681,30.4892134397805,-97.7300692386678
463,Lonesome Dove Western Bistro,78701,30.2673,-97.74428
464,Waterhole Saloon,78617,30.18541,-97.5514
465,Grizzelda's,78702,30.252196981289,-97.7082111244723
466,Lola Savannah Coffee Lounge,78746,30.2961801775877,-97.8321158892926
467,The Rooftop Over Lake Travis,78732,30.4061508,-97.8749237
468,Homer's Neighborhood Bar,78728,30.4356409178133,-97.6737805006219
469,The Ranch,78701,30.2702312774387,-97.7500819055225
470,J T Youngblood's,78723,30.2981255804541,-97.7055894748688
471,Bazille,78758,30.4022442392014,-97.7204028617381
472,Intero Restaurant,78702,30.2538078303281,-97.7146533178121
473,Ojos Locos Sports Cantina,78752,30.3370343798347,-97.7022547924471
474,Shakespeare's Pub,78701,30.26752,-97.73971
475,Aviator Pizza & Drafthouse,78745,30.19524,-97.7774
476,Austin City Limits Studio,78705,30.28916,-97.74079
477,Recess Arcade Bar,78701,30.26771,-97.7405
478,Little Woodrow's - Parmer Ln,78729,30.4452477,-97.7441977
479,Sugar Daddy's Bar Round Rock,78664,30.5084036,-97.67855
480,Hyde Park Bar & Grill Central,78751,30.30419,-97.72668
481,Barcelona,78799,30.2675569844717,-97.7409903100922
482,101 By Teahaus,78752,30.33712,-97.71728
483,Kung Fu Saloon,78758,30.400905,-97.722687
484,La Matta,78702,30.26222,-97.72673
485,Micheladas Cafe y Cantina,78701,30.26328,-97.74097
486,Eddie V's Prime Seafood,78701,30.26613,-97.74058
487,Emo's,78741,30.24022,-97.72808
488,Hopdoddy Burger Bar,78757,30.357621,-97.733102
489,The Nook Amphitheater,78701,30.267016,-97.740148
490,ACL Live at The Moody Theater,78701,30.26534,-97.74708
491,Il Brutto,78702,30.26245,-97.72619
492,Bat Bar Austin,78701,30.2677402496338,-97.7405776977539
493,The Barber Shop,78620,30.19259,-98.08876
494,Zaytouna Lounge,78753,30.3876,-97.68399
495,Opa! Coffee & Wine Bar,78704,30.24899,-97.76946
496,The Whiskey Room,78701,30.26646,-97.738113
497,MooseKnuckle Pub,78701,30.26725,-97.73886
498,Los Catrachos,78753,30.3745727539062,-97.6718673706055
