,Name,Zip code,latitude,longitude
500,J. Leonardi's Barbeque,78702,30.26889,-97.72788
501,1776 Cheesesteak,78741,30.24172,-97.7269
502,The Hot Box Diner,78756,30.3255271,-97.7271742
503,Slake Cafe,78701,30.268785,-97.7413576
504,The Driskill Bar,78701,30.26807,-97.74168
505,Baton Creole,78702,30.2651,-97.73155
506,Caroline,78701,30.26873,-97.74217
507,Taste of Ethiopia,78704,30.2259650875173,-97.7619186684117
508,Cannon + Belle,78701,30.26506,-97.73862
509,Fleming's Prime Steakhouse & Wine Bar,78701,30.26374,-97.74129
510,Sao Paulo's Restaurant,78705,30.29036,-97.73425
511,A Touch of Soul,78702,30.274121,-97.720185
512,Austin Daily Press,78702,30.25232,-97.70316
513,Flower Child,78701,30.2657509,-97.7488719
514,Lucky's Puccias and Pizzeria,78703,30.2736879902657,-97.7635522526398
515,Little Sheep Mongolian Hot Pot,78705,30.2879952011714,-97.7440275883606
516,Epicerie Cafe & Grocery,78756,30.3245258331299,-97.7436752319336
517,Milano Cafe,78735,30.2396599913685,-97.8319001197815
518,Kebabalicious,78704,30.2679261455238,-97.7384948730469
519,Four Brothers,78704,30.2641,-97.76237
520,Counter Culture,78702,30.254728,-97.717401
521,Osio,78746,30.2574765541101,-97.8075747663392
522,Beirut,78758,30.3961942,-97.7279217
523,Bender Bar & Grill,78798,30.2242720206809,-97.7673519325409
524,Red's Porch,78704,30.23987,-97.78819
525,Galloway's Sandwich Shop,78702,30.27398,-97.71937
526,Pho Saigon Noodle House,78753,30.3780509244419,-97.6873283075485
527,Taqueria Morelos,78744,30.20475,-97.68382
528,Le Politique,78701,30.26534,-97.74905
529,Tso Chinese Delivery,78722,30.2956721501197,-97.7173059828814
530,Deckhand Oyster Bar - South,78704,30.2350720320656,-97.7933467962823
531,Shake Shack,78704,30.2558660897055,-97.7617584698364
532,Lucy's Fried Chicken,78756,30.328717,-97.740235
533,Mi Tradición,78758,30.3635419647482,-97.7193168289696
534,Gringa's Street Tacos,78758,30.38413,-97.72339
535,Basin Handcrafted,78702,30.255323,-97.720232
536,Pluckers,78705,30.2862846755023,-97.7449311760574
537,Chi-Chi's Food Truck,78702,30.2611612545487,-97.7137652412057
538,Rice Bowl Cafe,78753,30.382525452192,-97.6885507713028
539,Pool Burger,78703,30.2778,-97.7725899
540,Brazas Taco House,78752,30.33406,-97.7164899
541,China's Family Restaurant,78705,30.28271,-97.7424
542,Oakwood BBQ,78753,30.37792,-97.6795
543,Hyde Park Bar & Grill Central,78751,30.30419,-97.72668
544,La Holly,78702,30.2591865899542,-97.7144455556234
545,Big Vinny's Bbq,78704,30.2459408,-97.7514741
546,Papalote Taco House,78704,30.24351,-97.78189
547,The B's Kitchen -Vietnamese & Asian Cuisine,78756,30.3212623822948,-97.7399045298369
548,Zoës Kitchen,78745,30.2279418615523,-97.820822887662
549,P. Terry's Burger Stand,78704,30.2616110513805,-97.7585685119583
550,Sushi Zushi,78703,30.274161,-97.764474
551,Pollo Regio,78723,30.31959,-97.6889
552,Holy Taco!,78705,30.29551,-97.74174
553,El Tacorrido,78753,30.3623251,-97.697608
554,Toulouse Cafe and Bar,78758,30.40283,-97.72161
555,Peace Bakery and Deli,78753,30.381804,-97.687232
556,Mary's Cafe,78705,30.2914204,-97.7269608
557,Banh Mi Ngon,78756,30.31497,-97.74143
558,Brio Tuscan Grille,78759,30.3934578445392,-97.7480925085724
559,El Norteno Pollos Asados,78725,30.2842526882887,-97.6598478108644
560,Supper Friends,78702,30.25963,-97.70663
561,Dos Batos - Woodfired Tacos,78757,30.35692,-97.73525
562,Big Easy Bar and Grill,78702,30.2738255,-97.7204771
563,Vaquero Taquero,78751,30.304595,-97.725731
564,The Cavalier,78702,30.262942,-97.714676
565,Halcyon,78701,30.2669600634204,-97.7457208584112
566,School House Pub,78722,30.284213,-97.718819
567,Mum Foods,78722,30.2972641,-97.707266
568,El Borrego De Oro,78704,30.2242723720297,-97.7634823322296
569,Brick Oven on 35th,78703,30.307613,-97.7509029
570,Papa Joe's Tex-Mex,78702,30.26098,-97.69832
571,The Mean Eyed Cat,78703,30.27452,-97.76496
572,Bistro Vonish,78751,30.3152493228979,-97.7165968411313
573,First Chinese Barbecue,78753,30.3788135342932,-97.6864677649429
574,Tony's Jamaican Food,78702,30.2687816619873,-97.7279052734375
575,Kosmos,78705,30.29298,-97.74177
576,Mama Mal's Italian Cuisine,78704,30.2535515,-97.7635592
577,Stella Public House,78723,30.2978198875665,-97.7055143730163
578,Matt's El Rancho,78704,30.24514,-97.77924
579,Bon Bon Banh Mi,78705,30.2864138440842,-97.7428896482274
580,34th Street Cafe,78705,30.3026485443115,-97.7452239990234
581,El Tacorrido,78756,30.32639,-97.73938
582,Kabobzi Mediterranean Grill,78758,30.39573,-97.71953
583,Lee's Meat Market,78798,30.3084854393881,-97.7506077289581
584,Café Crème,78741,30.23187,-97.73568
585,In-N-Out Burger,78751,30.30427,-97.715451
586,Thai Kun at Whisler's,78702,30.262006,-97.722595
587,Ramona's Hummus & Pita,78702,30.264299,-97.7277308
588,Maudie's Café,78703,30.28281,-97.77557
589,Cover 3,78757,30.3586849562721,-97.7350158670119
590,Llama's Peruvian Creole,78701,30.26778,-97.73892
591,ATX Jamaican Grill,78704,30.24433,-97.75757
592,Sap's Fine Thai Cuisine,78756,30.3335091520894,-97.7408943834809
593,Rosita's Al Pastor,78798,30.2418985962868,-97.728518396616
594,Kesos Taco House,78701,30.28264,-97.74444
595,Kiwami Ramen,78757,30.358733,-97.734482
596,Maggiano's Little Italy,78758,30.39556,-97.72694
597,Tiny Boxwoods,78703,30.30606,-97.74975
598,Flyrite,78702,30.261577105647,-97.7180641517043
599,El Naranjo,78701,30.25949,-97.73819
600,Don Gume's Tacos & More,78704,30.2572,-97.7465
601,East Side Pies,78702,30.268782,-97.72407
602,Fresa's - South 1st,78704,30.2478675842285,-97.7551193237305
603,Austin's Habibi,78705,30.2915803,-97.723348
604,Kerbey Lane Cafe,78705,30.29122,-97.7415
605,Soto - South Lamar,78704,30.25576,-97.76252
606,Texas Ranch BBQ,78704,30.22661,-97.76223
607,D K Sushi & Seoul Asian Food Market,78751,30.325165,-97.727198
608,La Matta,78702,30.26222,-97.72673
609,G'Raj Mahal Cafe & Lounge,78701,30.2582946504594,-97.7386422248052
610,Flaming Pizza,78758,30.3958767213967,-97.7274357995616
611,Caffe Aragona,78701,30.27148,-97.74181
612,Casa Chapala Mexican Grill & Tequila Bar,78758,30.3737166,-97.7255182
613,Cedar Door,78701,30.2640756302475,-97.74259017472
614,Gourmands Neighborhood Pub,78702,30.26265,-97.71539
615,Mission Dogs,78702,30.257579,-97.726537
616,Poke Me Long Time,78702,30.26315,-97.72591
617,Fat Sal's Deli - Austin,78705,30.29092,-97.74152
618,Via 313 Pizza - East Side,78702,30.26219,-97.72305
619,Lustre Pearl East,78702,30.2530237536547,-97.7107933120138
620,Tacodeli,78758,30.40744,-97.71322
621,Cannone Cucina Italiana,78704,30.2635955810547,-97.7626953125
622,Trudy's,78705,30.295775,-97.741048
623,Korea House,78757,30.35905,-97.73459
624,Tex-Mex Joe's,78752,30.344343,-97.714959
625,Los Jaliscienses,78723,30.321597,-97.702373
626,Hecho En Mexico,78749,30.2284872486666,-97.8634008356514
627,Pecos Tacos,78701,30.2699521,-97.7501068
628,Billy's on Burnet,78756,30.3220291137695,-97.7397613525391
629,Taco More - Austin,78741,30.240271,-97.728518
630,Habesha Ethiopian Restaurant & Bar,78723,30.321129,-97.705905
631,Pizza On Point,78705,30.286232,-97.742502
632,Flyrite Chicken,78757,30.3407747,-97.7382365
633,Artessano,78702,30.2639255523682,-97.7298965454102
634,Poke-Poke,78756,30.324867,-97.743266
635,Salsa and Kimchi,78741,30.2430958,-97.7304608
636,Con Madre Kitchen,78704,30.2370468,-97.7490891
637,Taqueria Anyeli,78705,30.30179,-97.744874
638,Ernie's Tex Mex,78704,30.2429831343729,-97.7520115301013
639,Good Things,78701,30.2621638117921,-97.738241404295
640,Hoboken Pie,78701,30.26822,-97.73678
641,Taco More,78758,30.36793634355,-97.7063755938472
642,Austin Ale House,78701,30.26854,-97.74549
643,NeWorlDeli,78751,30.30642,-97.73545
644,La Fruta Feliz,78723,30.28679,-97.70447
645,Hut's Hamburgers,78703,30.2701892852783,-97.7510223388672
646,Gobble Gobble,78701,30.259389,-97.7382435
647,El Secreto De Abuela,78702,30.2564749782332,-97.6924788366944
648,Tacos Ivan,78731,30.352,-97.75657
649,Marcelino's,78702,30.26257,-97.70359
650,K Cupbop,78701,30.26635,-97.73763
651,La Sabroza,78741,30.2246524566919,-97.7034115791321
652,Brown's Bar-B-Que,78704,30.24941,-97.76696
653,Desi Halal BBQ,78722,30.28398,-97.71984
654,All My Ex's,78705,30.29154,-97.74146
655,The Lucky Belly,78702,30.255145,-97.720078
656,Four Brothers,78701,30.25922,-97.73889
657,Drink Well,78751,30.31728,-97.72062
658,Thai Spice Cafe,78746,30.3341859520805,-97.808039907069
659,Casa Vallarta,78744,30.2066289755201,-97.7182224020362
660,Tropicana Cuban Restaurant,78723,30.3664948620654,-97.695752300925
661,Tarka Indian Kitchen,78745,30.230872,-97.817546
662,The Pizza Press,78705,30.29072,-97.74201
663,Quality Seafood Market,78751,30.31831,-97.71223
664,Otherside Deli,78705,30.30189,-97.73936
665,Red's Porch,78759,30.400058,-97.739168
666,Lucky's Puccias,78701,30.26569,-97.74394
667,Kebabalicious,78702,30.264476,-97.728304
668,Tacos Y Tortas El Chilango,78753,30.3762,-97.68926
669,Super Thai Cuisine,78704,30.24926,-97.76855
670,New Fortune Chinese Seafood Restaurant,78753,30.3776346736639,-97.6879827004826
671,Thai Kitchen,78705,30.2967646,-97.7417425
672,Counter Cafe,78703,30.2725857,-97.753714
673,Din Ho Chinese BBQ,78758,30.361341,-97.715612
674,Thistle Cafe,78701,30.268271,-97.744981
675,Kim Phung Restaurant  Riverside,78741,30.23765,-97.72654
676,Falafel Fusion,78731,30.35292,-97.75394
677,Austin Beer Garden Brewing Company,78704,30.2453753579274,-97.7689108006329
678,Weather Up,78702,30.2573650267811,-97.7249485249197
679,Salata,78759,30.3887770644236,-97.7329979878357
680,BarChi Sushi,78701,30.265278,-97.7454714
681,Chosun Korean BBQ,78752,30.329818,-97.706662
682,Guild,78756,30.3060027879118,-97.7431749925017
683,Rosewood,78702,30.26835,-97.72626
684,Taverna,78701,30.26513,-97.74633
685,Kebabalicious,78701,30.2652053436875,-97.7440714913087
686,Pappasito's Cantina,78752,30.3268833125071,-97.7049401481323
687,Tacos Guerrero,78702,30.2526512,-97.7129882
688,Bombay To Kathmandu Kitchen,78753,30.3666867100134,-97.6953087335907
689,Maudie's Milagro,78746,30.33636,-97.8051799
690,Chetos Tacos,78751,30.2992101266508,-97.7221900597215
691,Kt's Deli,78701,30.27788,-97.74206
692,Javelina,78701,30.258020401001,-97.7388458251953
693,Phara's Mediterranean Cuisine,78751,30.31746,-97.72196
694,Yoshi Ramen,78705,30.2917774441927,-97.723264609787
695,Quattro Gatti Ristorante e Pizzeria,78701,30.271351,-97.742053
696,Veggie Heaven,78703,30.27432,-97.76448
697,Amaya's Taco Village,78751,30.3192128219237,-97.7079937677168
698,Wingzup,78751,30.3000422859832,-97.7214402221356
699,Taqueria Gardenia,78752,30.3341023,-97.7066095
700,Taco-Mex,78722,30.28483,-97.7149
701,Tortilleria Rio Grande,78753,30.37612,-97.67356
702,Haymaker,78722,30.28479,-97.71757
703,Fareground At One Eleven,78701,30.26368,-97.74367
704,i Fratelli Pizza North - Austin,78759,30.392389069451,-97.745244987309
705,Shake Shack,78759,30.3990835189245,-97.7257996994751
706,P. Terry's Burger Stand,78741,30.2322659482391,-97.7363124016109
707,Bar-B-Q Heaven,78701,30.2672328948975,-97.7371826171875
708,Cover 3,78703,30.2761773651651,-97.7656084588242
709,Dock & Roll Diner,78704,30.2641,-97.76237
710,Shu Shu's Asian Cuisine,78757,30.36333,-97.72846
711,Snarf's Sandwiches,78705,30.288385278643,-97.7286499134905
712,Kerlin BBQ,78702,30.2579056948034,-97.725737653535
713,My Thai Mom,78701,30.272192,-97.741658
714,Iron Cactus,78701,30.26734,-97.73941
715,Pho Thaison,78757,30.3577892109939,-97.733040337859
716,Tito Adobo,78704,30.2442876827648,-97.7575834840536
717,Marker 10,78704,30.2609943392122,-97.7468085110451
718,Aster's Ethiopian Restaurant,78722,30.28732,-97.72503
719,Terry's Seafood and Chicken,78702,30.2815,-97.70281
720,Edwin's Sports Bar,78701,30.26628,-97.73585
721,ALLI Mexican Cuisine,78758,30.3599465,-97.7040102
722,Halal Time,78702,30.2631107184963,-97.7272480692696
723,Conscious Cravings,78722,30.2965564727783,-97.7074203491211
724,SquareRut Kava Bar,78704,30.2619680504078,-97.7618099749088
725,Louie's,78745,30.218606,-97.76579
726,Brick Oven,78701,30.27263,-97.73457
727,P. Terry's Burger Stand,78705,30.30176,-97.74487
728,Tarka Indian Kitchen,78757,30.3569992815093,-97.734911441803
729,Black Walnut Café,78730,30.395384,-97.847428
730,Takoba,78702,30.26413,-97.72737
731,Word of Mouth Bakery,78703,30.2766061,-97.7509919
732,Saigon Le Vendeur,78702,30.2613162994385,-97.7145767211914
733,Torchy's Tacos,78704,30.236755,-97.762718
734,Big Fat Greek Gyros,78701,30.2583972,-97.7385941
735,Phil's Icehouse,78756,30.33218,-97.74032
736,Cafe Bistro,78746,30.2587799228757,-97.8084361553192
737,Barley Bean,78704,30.23962,-97.78914
738,Swamp Daddy's,78702,30.269,-97.72457
739,Turf N Surf Po' Boy,78758,30.4008323136614,-97.7229822854584
740,First Watch,78757,30.35508,-97.73323
741,MOD Pizza,78753,30.4054812119506,-97.6738198667533
742,San Francisco Bakery & Café,78757,30.3594731452811,-97.735598096828
743,Scholz Garten,78701,30.2773110437902,-97.7365262639869
744,Saperlipopette,78704,30.2516795289291,-97.7540185043027
745,Lua Brazil,78702,30.26163,-97.71942
746,Milto's,78705,30.29564,-97.7424
747,Austin Food Company,78704,30.2621,-97.7619
748,Monk's Momo,78701,30.2584,-97.73859
749,El Rinconcito Chapin,78752,30.33371,-97.72113
750,Pluckers Wing Bar,78758,30.3729185008493,-97.727730652531
751,Better Half Coffee & Cocktails,78703,30.27137,-97.75839
752,Sushi Junai,78701,30.279049,-97.741722
753,Torchy's Tacos,78756,30.3233778,-97.7392263
754,i Fratelli Pizza Downtown Austin,78701,30.27801,-97.74442
755,La Orxateria,78751,30.3223474350001,-97.725692935716
756,HTB cafe,78712,30.27742,-97.7353
757,Patsy's Cafe,78741,30.21353,-97.72814
758,Da Slice,78722,30.29307,-97.7202
759,El Mercado,78701,30.27973,-97.74147
760,The Blind Cafe Experience,94107,37.76324,-122.40465
761,Scotty's BBQ,78702,30.253308,-97.712918
762,Techo Mezcaleria & Agave Bar,78722,30.28412,-97.7189099
763,NadaMoo!,78704,30.25054,-97.76547
764,Coffee Shark,78730,30.371913,-97.802155
765,Java Noodles,78741,30.229426,-97.729323
766,Ichiban,78757,30.34921,-97.73588
767,In-N-Out Burger,78704,30.2386332,-97.7885877
768,Black Walnut Cafe,78758,30.3953740973379,-97.7197363657456
769,Paperboy,78704,30.2315,-97.78774
770,Tarbouch Lebanese Grill & Hookah,78704,30.2371318596233,-97.7496900781989
771,The Omelettry,78751,30.3067274782042,-97.7154679810898
772,Regal Ravioli,78704,30.250291,-97.755502
773,Rogers Boyz BBQ,78753,30.3772761880226,-97.6746908202767
774,Onion Creek Grille,78744,30.2144718170166,-97.7506256103516
775,Mr. Natural,78702,30.25696,-97.7245
776,Tacodeli,78757,30.3487159938227,-97.7351448406143
777,Live Oak Market,78745,30.22921,-97.78924
778,Elotes Fanny,78753,30.3599066970957,-97.6907004224425
779,Mad Greens - South Austin,78745,30.2280559255079,-97.8207520944156
780,Torchy's Tacos,78749,30.22135,-97.83949
781,Abuelo's,78746,30.2541871842038,-97.8074015683589
782,Dan's Hamburgers - Austin,78702,30.2584686279297,-97.6938400268555
783,Twin Lion Chinese Restaurant,78759,30.40031,-97.74784
784,Jo's Coffee,78704,30.251045,-97.749371
785,Tacos Las Amazonas,78745,30.2122244914934,-97.7702414989471
786,Baguette House,78753,30.3771243408178,-97.6868110876968
787,Curra's Grill,78704,30.23709,-97.749441
788,1st Choice Mediterranean & Moroccan Food,78701,30.267015441878,-97.738373503089
789,Cluck-N-Burger,78758,30.38409,-97.71473
790,The Original Hoffbrau,78701,30.2696797743256,-97.7492015067996
791,Taco Ranch,78746,30.2334104527826,-97.8245368394414
792,La Madeleine,78723,30.3062057595176,-97.7084958759762
793,The Tipsy Pizza,78745,30.209454,-97.782287
794,Sundaze,78704,30.2291525893849,-97.7839600532359
795,Joe's Bakery & Coffee Shop,78702,30.2610703,-97.7166672
796,Z-Tejas Southwestern Grill,78759,30.38934,-97.75211
797,Tita's,78756,30.321264,-97.739631
798,BD Riley's Irish Pub at Mueller,78723,30.2982552810187,-97.7049514541841
799,Modern Market,78701,30.26616,-97.74334
800,Conscious Cravings,78704,30.25096,-97.75421
801,Biryani & Co.,78759,30.40681,-97.74673
802,Sosa Mediterranean Foods,78701,30.26188,-97.73978
803,Patika,78704,30.2475078504171,-97.772622294724
804,Crossroads Farm to Truck,78704,30.261071771039,-97.7572894468904
805,Snap Kitchen,78703,30.27193,-97.75454
806,La Traila at Mesa,78759,30.37399,-97.75526
807,Hecho En Mexico,78741,30.2236087806246,-97.7037840109176
808,IM Thai Cuisine,78745,30.2302979315386,-97.8156566619873
809,The Commons Cafe,78758,30.3854041546583,-97.7237219363451
810,Punch Bowl Social Austin,78758,30.400207432783,-97.725505609787
811,Tx Shawarma,78704,30.2443269490385,-97.7580774904749
812,Trudy's,78757,30.3706003956709,-97.7276092788008
813,Pad Thai Cuisine,78723,30.305907,-97.708225
814,Snap Kitchen,78746,30.2962352626857,-97.8329408780487
815,Longhorn Chicken,78705,30.29051,-97.74464
816,The Doughminican,78702,30.269063,-97.728267
817,RA Sushi Bar Restaurant,78701,30.26633,-97.74464
818,Sabor A Honduras,78741,30.2392468046738,-97.7196483165448
819,Fresa's Chicken al Carbon,78703,30.27446,-97.75216
820,Bananarchy,78705,30.2883451,-97.7416832
821,Sarku Japan,78746,30.257642,-97.807724
822,Kerbey Lane Cafe,78704,30.2418,-97.78381
823,Sugar Mama's Bakeshop,78704,30.24613,-97.7564
824,Oasis Texas Brewing Company,78732,30.40615,-97.87492
825,Roland's Soul Food And Fish,78702,30.27621,-97.71617
826,S-H Donuts,78723,30.30054,-97.68516
827,BD Riley's Irish Pub Downtown,78701,30.267778,-97.741059
828,Texas French Bread,78705,30.29617,-97.74407
829,The Dogwood,78758,30.4010134708864,-97.7229946800656
830,Thai Kruefha,78702,30.26914,-97.72843
831,Zoës Kitchen,78730,30.395293219653,-97.8484651596861
832,The Steeping Room,78756,30.31218,-97.73866
833,Arlo's,78705,30.29551,-97.7417399
834,Nau's Enfield Drug,78703,30.27998,-97.759
835,Papadom,78701,30.26611,-97.74516
836,Burger Bar On Congress,78701,30.264545,-97.74329
837,Thai Fresh,78704,30.24788,-97.76167
838,Glory Hole Hot Dogs,78701,30.25922,-97.73889
839,Victoria Provisions,78731,30.3542409,-97.7742702
840,Lotus Hunan,78746,30.2730240104014,-97.7994064273714
841,Draft Shack Oyster Bar,78758,30.4062692,-97.7202672
842,Oma's Kitchen,78701,30.2829005570476,-97.7417960110667
843,Ray's World Taco,78758,30.398394,-97.727842
844,Noon Mediterranean,78723,30.30254,-97.69826
845,Lula Mae's Catering and BBQ,78722,30.28891,-97.70775
846,Kona Grill,78758,30.4015378600284,-97.7272617816925
847,Flavia's Kitchen,78704,30.244371,-97.758238
848,Madam Mam's,78705,30.29093,-97.74238
849,First Wok,78745,30.2078941688822,-97.7810110687044
850,Beto's Mexican Restaurant,78702,30.25687,-97.70228
851,Monkey Nest Coffee,78756,30.32769,-97.73941
852,Ya Hayati,78701,30.26639,-97.7400638336727
853,The Funkadelic,78745,30.2324570077475,-97.8117161280777
854,Polvo's Mexican Restaurant,78704,30.24532,-97.75745
855,Tarka Indian Kitchen,78746,30.4009225024898,-97.7224700432282
856,Ken's Subs Tacos & More,78754,30.35157,-97.67574
857,Shanghai Restaurant,78752,30.3294153,-97.7066257
858,Las Cazuelas Mexican Restaurant,78702,30.2574939727783,-97.7265472412109
859,The Hideout Coffeehouse,78701,30.26856,-97.74215
860,Black Sheep Lodge,78704,30.24837,-97.77118
861,The Yard On Waller Creek,78701,30.2704141042786,-97.7341959625483
862,Pluckers Wing Bar,78704,30.2367349329516,-97.7908436537663
863,Dolce Vita,78751,30.30489,-97.72621
864,El Chilito,78757,30.3398,-97.73877
865,Coco's Cafe,78705,30.2825503330558,-97.7422962817638
866,Taqueria Chapala,78735,30.235807,-97.85538
867,La Hawaiina,78741,30.23118,-97.73331
868,The Great Y'all,78751,30.3152751,-97.7166412
869,Somethin' Italian,78702,30.26315,-97.72591
870,Taqueria Los Altos,78722,30.29092,-97.72166
871,Taqueria Mi Trailita,78723,30.30002,-97.68539
872,Henbit at Faregrounds,78704,30.26368,-97.74367
873,Brooklyn Pie,78756,30.329151,-97.739602
874,Buca di Beppo Italian Restaurant,78759,30.3845725942689,-97.7368895803566
875,House Park Bar-B-Q,78703,30.2766637,-97.7504605
876,El Sunzal Restaurant,78702,30.25998,-97.71209
877,Pollo Regio,78757,30.36272,-97.71852
878,Lupe Tortilla,78759,30.3870148827449,-97.7339748464585
879,Tacos and Tequila,78703,30.2727939974674,-97.7606394828728
880,Papalote Taco House,78704,30.22661,-97.76223
881,Cafe 605,78701,30.2602938562632,-97.7391567081213
882,Mighty Fine Burgers Fries & Shakes,78745,30.226993,-97.821132
883,Hyde Park Bar & Grill WestGate,78745,30.23168,-97.80012
884,Tam Deli & Cafe,78753,30.35204,-97.70961
885,Central Market Cafe,78756,30.306971951563,-97.7401786868401
886,Stinson's,78705,30.2912379,-97.7227807
887,Corona Coffee,78723,30.31236,-97.70467
888,Taco hot,78753,30.3504239156208,-97.6764644833017
889,Grand Lux Cafe,78758,30.4024095029559,-97.7263659692529
890,Manna Korean Restaurant,78752,30.33611,-97.72068
891,Shoal Creek Saloon,78703,30.2742751657888,-97.7523102139017
892,Abo Youssef 2,78756,30.30863,-97.74246
893,Hunan Riverplace,78730,30.3928745775249,-97.8447672583359
894,Mom's Taste,78752,30.33096,-97.71514
895,Newk's Eatery,78759,30.3951521427765,-97.7509877814021
896,Raising Cane's,78741,30.23956,-97.72701
897,Mi Cabana,78745,30.2149397134781,-97.7530357986689
898,Rico's Tacos,78745,30.22925,-97.78835
899,Leroy and Lewis Barbecue,78704,30.227405,-97.762673
900,More Home Slice Pizza,78704,30.249255,-97.749626
901,Cherry Creek Catfish,78745,30.2146892056764,-97.7993884507873
902,El Meson,78744,30.2077252417803,-97.7210504561663
903,Teji's Indian Restaurant and Grocery,78705,30.2839763948773,-97.7421483663718
904,Noori's Grill,78757,30.35679,-97.73269
905,Green Lunch,78701,30.26962,-97.74421
906,Ross' Old Austin Cafe,78753,30.3884431070727,-97.6838314533234
907,Chuy's,78753,30.3751687,-97.6905747
908,The Soup Peddler Real Food & Juice Bar,78751,30.30608,-97.71523
909,Alta's Cafe,78701,30.2605183045347,-97.7417610626885
